Job Title,Skills,Experience,Degree,Industry,Location
Backend Developer,"SQL,Docker,Kubernetes,PostgreSQL,REST API,Microservices",5,Bachelor,Technology,Delhi
Backend Developer,"Redis,PostgreSQL,Microservices,REST API,SQL,Git",0,Bachelor,Technology,Hyderabad
Backend Developer,"Java,PostgreSQL,Python,Redis,Microservices,Kubernetes,REST API,Docker",0,Bachelor,Technology,Remote
Backend Developer,"Redis,REST API,SQL,Kubernetes,Java",3,Bachelor,Technology,Kolkata
Backend Developer,"SQL,Microservices,Docker,Git,Kubernetes",5,Bachelor,Technology,Noida
Backend Developer,"Python,Docker,Java,Microservices,REST API,Kubernetes,SQL,Git,Redis,PostgreSQL",3,Bachelor,Technology,San Francisco
Backend Developer,"Microservices,Docker,SQL,Git,Java,Redis,PostgreSQL,Kubernetes",2,Bachelor,Technology,Chicago
Backend Developer,"Redis,Docker,SQL,Kubernetes,Git",2,Bachelor,Technology,Bangalore
Backend Developer,"Python,Redis,Kubernetes,Java,Git,REST API,PostgreSQL,SQL,Docker,Microservices",2,Bachelor,Technology,New York
Backend Developer,"Python,REST API,Docker,Redis,SQL",2,Bachelor,Technology,Noida
Backend Developer,"Microservices,REST API,PostgreSQL,Kubernetes,Python,SQL",6,Bachelor,Technology,Mumbai
Backend Developer,"Python,SQL,Docker,Java,Kubernetes,Microservices",6,Bachelor,Technology,Kolkata
Backend Developer,"Kubernetes,Docker,PostgreSQL,Microservices,Python",2,Bachelor,Technology,Chicago
Backend Developer,"Docker,PostgreSQL,SQL,Redis,Python",4,Bachelor,Technology,Bangalore
Backend Developer,"REST API,Docker,Microservices,Redis,Python,Kubernetes",4,Bachelor,Technology,Chicago
Backend Developer,"SQL,Redis,REST API,Python,Kubernetes",6,Bachelor,Technology,Los Angeles
Backend Developer,"Git,Redis,SQL,Microservices,Docker,Python,Kubernetes",0,Bachelor,Technology,Atlanta
Backend Developer,"Microservices,Kubernetes,Redis,Java,Python,SQL,PostgreSQL,Docker",0,Bachelor,Technology,Mumbai
Backend Developer,"Kubernetes,Docker,Redis,Microservices,Python,Java",3,Bachelor,Technology,San Francisco
Backend Developer,"Microservices,PostgreSQL,SQL,REST API,Redis,Java,Docker,Python,Kubernetes,Git",0,Bachelor,Technology,Noida
Backend Developer,"SQL,REST API,Java,Python,Kubernetes,Git,Docker,Microservices",5,Bachelor,Technology,Seattle
Backend Developer,"PostgreSQL,Docker,Kubernetes,Redis,REST API,Java,SQL,Git",2,Bachelor,Technology,Atlanta
Backend Developer,"Microservices,Redis,Java,Git,SQL",4,Bachelor,Technology,Remote
Backend Developer,"Redis,SQL,Python,PostgreSQL,Microservices,Docker,Git,Java",5,Bachelor,Technology,Hyderabad
Backend Developer,"Java,PostgreSQL,Docker,SQL,REST API,Microservices,Kubernetes",2,Bachelor,Technology,Pune
Backend Developer,"Git,SQL,Kubernetes,Redis,PostgreSQL",3,Bachelor,Technology,San Francisco
Backend Developer,"Java,Python,Kubernetes,REST API,Git,Redis,PostgreSQL,SQL",0,Bachelor,Technology,Austin
Backend Developer,"Kubernetes,Microservices,Redis,Java,PostgreSQL,Git",6,Bachelor,Technology,Chicago
Backend Developer,"PostgreSQL,Git,REST API,Python,Kubernetes,Microservices,Java,Redis,SQL,Docker",3,Bachelor,Technology,Austin
Backend Developer,"SQL,Git,REST API,Redis,Docker,Java,Python,PostgreSQL,Microservices",2,Bachelor,Technology,Atlanta
Backend Developer,"PostgreSQL,Java,Kubernetes,Git,Python,Docker,REST API,Microservices,Redis,SQL",5,Bachelor,Technology,Noida
Backend Developer,"Java,REST API,PostgreSQL,Git,Redis,Python",3,Bachelor,Technology,Seattle
Backend Developer,"REST API,Java,Python,PostgreSQL,Kubernetes",1,Bachelor,Technology,Coimbatore
Backend Developer,"Docker,Git,REST API,PostgreSQL,Kubernetes,SQL,Redis",4,Bachelor,Technology,San Francisco
Backend Developer,"Git,Python,Microservices,Kubernetes,PostgreSQL,Java,Redis",5,Bachelor,Technology,Chicago
Backend Developer,"Docker,Redis,Microservices,PostgreSQL,Java,Git,Python,Kubernetes",1,Bachelor,Technology,Coimbatore
Backend Developer,"Java,REST API,Docker,PostgreSQL,Python,SQL",6,Bachelor,Technology,Denver
Backend Developer,"Git,Docker,Java,REST API,Redis,Kubernetes,Python,Microservices,SQL",2,Bachelor,Technology,Hyderabad
Frontend Developer,"REST API,Node.js,Webpack,HTML,React,TypeScript",4,Bachelor,Technology,Atlanta
Frontend Developer,"JavaScript,REST API,TypeScript,Git,Webpack,HTML,CSS,Redux,React,Node.js",3,Bachelor,Technology,Austin
Frontend Developer,"TypeScript,Git,REST API,JavaScript,Webpack,React,Redux,CSS,HTML",3,Bachelor,Technology,Kolkata
Frontend Developer,"REST API,Node.js,React,Webpack,CSS,JavaScript,Redux,TypeScript,HTML",1,Bachelor,Technology,Remote
Frontend Developer,"React,TypeScript,REST API,Git,JavaScript,CSS,Node.js,HTML,Webpack,Redux",5,Bachelor,Technology,Boston
Frontend Developer,"HTML,REST API,Redux,Git,React,Webpack,Node.js,TypeScript,CSS,JavaScript",4,Bachelor,Technology,Seattle
Frontend Developer,"REST API,React,Git,Node.js,JavaScript,Webpack,Redux",2,Bachelor,Technology,Denver
Frontend Developer,"JavaScript,TypeScript,REST API,Redux,CSS,Webpack",0,Bachelor,Technology,Remote
Frontend Developer,"TypeScript,CSS,Redux,Webpack,HTML,Git,JavaScript,REST API,React",1,Bachelor,Technology,Mumbai
Frontend Developer,"HTML,React,TypeScript,REST API,JavaScript,Redux,Node.js",2,Bachelor,Technology,Delhi
Frontend Developer,"Redux,Webpack,REST API,TypeScript,HTML,JavaScript,CSS,Node.js,Git",6,Bachelor,Technology,Pune
Frontend Developer,"Git,Webpack,Node.js,HTML,JavaScript,Redux,CSS",6,Bachelor,Technology,Chicago
Frontend Developer,"Node.js,React,TypeScript,HTML,CSS,Webpack,Redux",2,Bachelor,Technology,Los Angeles
Frontend Developer,"Node.js,Git,React,TypeScript,Redux,JavaScript,HTML,Webpack,REST API",1,Bachelor,Technology,Chicago
Frontend Developer,"Node.js,Git,React,HTML,Redux",5,Bachelor,Technology,Bangalore
Frontend Developer,"Webpack,React,Node.js,Redux,HTML,Git,REST API",2,Bachelor,Technology,San Francisco
Frontend Developer,"Redux,REST API,CSS,HTML,Webpack,Git,TypeScript,JavaScript",1,Bachelor,Technology,Kolkata
Frontend Developer,"Redux,JavaScript,HTML,Node.js,Webpack,TypeScript,REST API",1,Bachelor,Technology,Delhi
Frontend Developer,"TypeScript,CSS,REST API,JavaScript,Git,React,Redux,Node.js",0,Bachelor,Technology,Denver
Frontend Developer,"JavaScript,Webpack,Redux,CSS,HTML,Git,REST API",3,Bachelor,Technology,Los Angeles
Frontend Developer,"CSS,Webpack,Node.js,Redux,REST API,JavaScript,TypeScript,HTML,React,Git",6,Bachelor,Technology,Delhi
Frontend Developer,"JavaScript,React,Webpack,CSS,Redux,TypeScript",4,Bachelor,Technology,Boston
Frontend Developer,"REST API,Webpack,Node.js,Git,Redux,JavaScript",1,Bachelor,Technology,Los Angeles
Frontend Developer,"Redux,Webpack,HTML,Node.js,REST API,JavaScript,TypeScript",3,Bachelor,Technology,Noida
Frontend Developer,"Git,Node.js,Webpack,HTML,TypeScript,JavaScript",5,Bachelor,Technology,Hyderabad
Frontend Developer,"JavaScript,HTML,Node.js,CSS,TypeScript,Redux",3,Bachelor,Technology,Delhi
Frontend Developer,"React,JavaScript,HTML,REST API,Git,Webpack,Redux,Node.js",0,Bachelor,Technology,Delhi
Frontend Developer,"HTML,CSS,React,JavaScript,Node.js,REST API,Git,Webpack,Redux,TypeScript",6,Bachelor,Technology,Remote
Frontend Developer,"Node.js,Redux,TypeScript,REST API,Webpack,React,Git",3,Bachelor,Technology,San Francisco
Frontend Developer,"Redux,TypeScript,React,Webpack,HTML",6,Bachelor,Technology,Atlanta
Frontend Developer,"JavaScript,Webpack,Redux,HTML,REST API,Node.js,TypeScript,React,Git,CSS",0,Bachelor,Technology,Atlanta
Frontend Developer,"REST API,Redux,JavaScript,Node.js,React,CSS,TypeScript,Webpack,Git,HTML",2,Bachelor,Technology,Denver
Frontend Developer,"Webpack,TypeScript,Git,Node.js,HTML,JavaScript,CSS,React,REST API,Redux",1,Bachelor,Technology,Chennai
Frontend Developer,"Git,React,JavaScript,HTML,Node.js,REST API,Redux,TypeScript",6,Bachelor,Technology,Boston
Frontend Developer,"HTML,TypeScript,Git,Redux,REST API,React,Webpack",6,Bachelor,Technology,Gurgaon
Frontend Developer,"Webpack,React,Redux,REST API,TypeScript,HTML,CSS",2,Bachelor,Technology,Chicago
Frontend Developer,"REST API,Node.js,TypeScript,Git,Webpack,HTML,Redux,React",2,Bachelor,Technology,Remote
Frontend Developer,"Git,React,REST API,TypeScript,Redux,Node.js",0,Bachelor,Technology,New York
Frontend Developer,"REST API,HTML,Webpack,JavaScript,React,Redux,CSS,TypeScript",0,Bachelor,Technology,Gurgaon
Frontend Developer,"Redux,TypeScript,Webpack,JavaScript,HTML,Node.js",1,Bachelor,Technology,Coimbatore
Frontend Developer,"Redux,React,REST API,Webpack,Git,JavaScript,Node.js,CSS,HTML,TypeScript",2,Bachelor,Technology,Austin
Frontend Developer,"Webpack,JavaScript,TypeScript,REST API,Node.js,HTML,React,CSS",5,Bachelor,Technology,Kolkata
Frontend Developer,"React,JavaScript,Node.js,Webpack,CSS,HTML",2,Bachelor,Technology,Denver
Frontend Developer,"Node.js,HTML,JavaScript,Git,Webpack,Redux,React,TypeScript,CSS",4,Bachelor,Technology,Pune
Frontend Developer,"CSS,Webpack,HTML,REST API,React,Git,Node.js,Redux,JavaScript",1,Bachelor,Technology,Seattle
Frontend Developer,"HTML,CSS,Redux,TypeScript,Node.js,JavaScript,REST API,Webpack",1,Bachelor,Technology,Gurgaon
Frontend Developer,"TypeScript,JavaScript,Redux,React,CSS",0,Bachelor,Technology,Los Angeles
Frontend Developer,"CSS,Git,JavaScript,Node.js,React,Webpack",4,Bachelor,Technology,Noida
Frontend Developer,"React,TypeScript,REST API,Git,Webpack,Redux,Node.js,HTML",5,Bachelor,Technology,Gurgaon
Frontend Developer,"JavaScript,Webpack,Node.js,React,Git,Redux,HTML,TypeScript,CSS,REST API",1,Bachelor,Technology,Atlanta
Frontend Developer,"REST API,HTML,JavaScript,React,TypeScript,Node.js,Redux,CSS,Git,Webpack",2,Bachelor,Technology,Denver
Frontend Developer,"REST API,JavaScript,Redux,Node.js,React",4,Bachelor,Technology,San Francisco
Frontend Developer,"JavaScript,CSS,Node.js,HTML,Redux,REST API",2,Bachelor,Technology,Pune
Frontend Developer,"Redux,Webpack,REST API,Node.js,Git,HTML,CSS,TypeScript,JavaScript",3,Bachelor,Technology,Boston
Frontend Developer,"CSS,TypeScript,Git,JavaScript,REST API,Node.js",5,Bachelor,Technology,Pune
Frontend Developer,"TypeScript,JavaScript,CSS,Git,React,Redux,REST API,Node.js,HTML",2,Bachelor,Technology,Remote
Frontend Developer,"HTML,Redux,JavaScript,Git,React",3,Bachelor,Technology,Hyderabad
Frontend Developer,"Node.js,Git,Webpack,JavaScript,CSS,Redux,React",2,Bachelor,Technology,Atlanta
Frontend Developer,"REST API,Node.js,HTML,CSS,Webpack,TypeScript,JavaScript,Git,Redux",2,Bachelor,Technology,Chicago
Frontend Developer,"REST API,Git,React,CSS,Node.js",0,Bachelor,Technology,Chicago
Frontend Developer,"React,REST API,Node.js,Git,JavaScript",1,Bachelor,Technology,Gurgaon
Frontend Developer,"JavaScript,Redux,Git,Node.js,HTML,Webpack,CSS,REST API",0,Bachelor,Technology,Los Angeles
Frontend Developer,"REST API,Node.js,React,HTML,Redux,JavaScript,TypeScript,Git,CSS",3,Bachelor,Technology,Delhi
Frontend Developer,"Node.js,CSS,Redux,React,HTML,REST API,Git,Webpack,TypeScript,JavaScript",3,Bachelor,Technology,Austin
Frontend Developer,"TypeScript,JavaScript,Redux,REST API,HTML,Webpack,Git,React",6,Bachelor,Technology,New York
Frontend Developer,"REST API,Redux,Webpack,CSS,Git,Node.js,JavaScript,HTML,TypeScript",5,Bachelor,Technology,Coimbatore
Frontend Developer,"JavaScript,HTML,TypeScript,Node.js,Webpack,Git,React,Redux,REST API",2,Bachelor,Technology,Gurgaon
Frontend Developer,"Redux,React,JavaScript,Webpack,HTML,Node.js",6,Bachelor,Technology,Mumbai
Frontend Developer,"React,Redux,REST API,CSS,Node.js",4,Bachelor,Technology,Chennai
Frontend Developer,"TypeScript,CSS,REST API,Node.js,Redux,Git,React,JavaScript",0,Bachelor,Technology,Atlanta
Frontend Developer,"REST API,Git,TypeScript,HTML,Redux,React,Node.js,JavaScript",5,Bachelor,Technology,Delhi
Full Stack Developer,"Docker,MongoDB,React,Node.js,JavaScript,TypeScript,SQL,REST API,Python",6,Bachelor,Technology,Noida
Full Stack Developer,"REST API,Python,React,Node.js,MongoDB,Git,SQL",2,Bachelor,Technology,Bangalore
Full Stack Developer,"REST API,React,TypeScript,MongoDB,SQL,Python,Git,Docker,Node.js",5,Bachelor,Technology,Hyderabad
Full Stack Developer,"REST API,Node.js,Git,React,SQL",5,Bachelor,Technology,Austin
Full Stack Developer,"Python,JavaScript,React,Git,TypeScript,SQL,REST API,Node.js,Docker,MongoDB",6,Bachelor,Technology,San Francisco
Full Stack Developer,"Node.js,SQL,JavaScript,Python,Docker,TypeScript,MongoDB",5,Bachelor,Technology,Atlanta
Full Stack Developer,"TypeScript,Python,JavaScript,Git,MongoDB,SQL,Docker",4,Bachelor,Technology,Chennai
Full Stack Developer,"Python,React,REST API,TypeScript,Git,Docker,SQL,MongoDB,JavaScript,Node.js",3,Bachelor,Technology,Remote
Full Stack Developer,"Python,REST API,Docker,Node.js,React,TypeScript,MongoDB",5,Bachelor,Technology,Atlanta
Full Stack Developer,"Python,Docker,TypeScript,JavaScript,REST API,React,MongoDB",5,Bachelor,Technology,Gurgaon
Full Stack Developer,"Git,TypeScript,React,MongoDB,Docker,Python",1,Bachelor,Technology,Noida
Full Stack Developer,"Node.js,Python,React,MongoDB,TypeScript",2,Bachelor,Technology,Chicago
Full Stack Developer,"SQL,JavaScript,TypeScript,Git,MongoDB,Docker,Python",5,Bachelor,Technology,Boston
Full Stack Developer,"Python,JavaScript,REST API,MongoDB,Node.js,Git,Docker,React,SQL,TypeScript",5,Bachelor,Technology,Chennai
Full Stack Developer,"Python,Node.js,TypeScript,Git,React,MongoDB,Docker,SQL,REST API",3,Bachelor,Technology,Mumbai
Full Stack Developer,"MongoDB,REST API,React,TypeScript,Python,SQL",6,Bachelor,Technology,Gurgaon
Full Stack Developer,"REST API,Docker,Git,TypeScript,React",3,Bachelor,Technology,Mumbai
Full Stack Developer,"React,Docker,SQL,TypeScript,JavaScript,REST API,Git,Python,MongoDB,Node.js",5,Bachelor,Technology,Coimbatore
Full Stack Developer,"REST API,SQL,Node.js,React,MongoDB,Git,Docker,JavaScript,Python",6,Bachelor,Technology,Chicago
Full Stack Developer,"Node.js,TypeScript,Git,React,REST API,Docker",6,Bachelor,Technology,Hyderabad
Full Stack Developer,"Docker,REST API,Node.js,React,Python,TypeScript",1,Bachelor,Technology,Atlanta
Full Stack Developer,"REST API,TypeScript,JavaScript,Node.js,Python,React",3,Bachelor,Technology,Remote
Full Stack Developer,"Node.js,React,SQL,TypeScript,Git,Docker,JavaScript",3,Bachelor,Technology,New York
Full Stack Developer,"Docker,JavaScript,Python,REST API,MongoDB,TypeScript,Git,Node.js,SQL,React",2,Bachelor,Technology,Hyderabad
Full Stack Developer,"Node.js,React,Git,JavaScript,Python,MongoDB,Docker,SQL,TypeScript,REST API",3,Bachelor,Technology,Gurgaon
Full Stack Developer,"SQL,JavaScript,Node.js,MongoDB,TypeScript,Git,Python,REST API,React,Docker",5,Bachelor,Technology,Hyderabad
Full Stack Developer,"Python,React,MongoDB,REST API,Docker,SQL",6,Bachelor,Technology,Noida
Full Stack Developer,"React,REST API,Git,MongoDB,JavaScript,TypeScript,Docker",4,Bachelor,Technology,Gurgaon
Full Stack Developer,"Git,MongoDB,JavaScript,Python,REST API,Docker,TypeScript",2,Bachelor,Technology,Los Angeles
Full Stack Developer,"TypeScript,SQL,Git,Node.js,REST API,Python,React,MongoDB",6,Bachelor,Technology,Bangalore
Full Stack Developer,"TypeScript,Python,Docker,React,JavaScript,Git,Node.js",2,Bachelor,Technology,Hyderabad
Full Stack Developer,"MongoDB,REST API,Git,Docker,Node.js,Python,React,TypeScript,JavaScript,SQL",6,Bachelor,Technology,Remote
Full Stack Developer,"React,TypeScript,Docker,SQL,REST API",3,Bachelor,Technology,Los Angeles
Full Stack Developer,"Docker,MongoDB,TypeScript,SQL,JavaScript",3,Bachelor,Technology,Delhi
Full Stack Developer,"SQL,Docker,REST API,TypeScript,Python,JavaScript,Node.js,React,Git,MongoDB",3,Bachelor,Technology,Pune
Full Stack Developer,"Node.js,Docker,Git,REST API,TypeScript,SQL,React,Python,MongoDB",2,Bachelor,Technology,Noida
Full Stack Developer,"SQL,React,Docker,TypeScript,REST API,JavaScript,Node.js,Git",2,Bachelor,Technology,Hyderabad
Full Stack Developer,"SQL,REST API,Docker,Git,Python,React",2,Bachelor,Technology,Boston
Full Stack Developer,"MongoDB,Node.js,TypeScript,SQL,Git,JavaScript,Python,REST API",1,Bachelor,Technology,Los Angeles
Full Stack Developer,"JavaScript,React,Docker,MongoDB,Python,SQL,Node.js,Git",6,Bachelor,Technology,Los Angeles
Full Stack Developer,"React,Node.js,REST API,TypeScript,MongoDB,Docker,SQL,Git,Python",0,Bachelor,Technology,Kolkata
Full Stack Developer,"Docker,MongoDB,Python,SQL,React,JavaScript,Node.js",2,Bachelor,Technology,Austin
Full Stack Developer,"Python,JavaScript,React,TypeScript,REST API,SQL,Git,Docker,MongoDB",5,Bachelor,Technology,Boston
Full Stack Developer,"React,REST API,JavaScript,TypeScript,Docker,MongoDB,Python,SQL,Node.js",4,Bachelor,Technology,Atlanta
Full Stack Developer,"Python,JavaScript,SQL,Docker,Node.js,TypeScript,REST API,React",6,Bachelor,Technology,San Francisco
Full Stack Developer,"SQL,TypeScript,JavaScript,React,MongoDB,REST API",4,Bachelor,Technology,Pune
Full Stack Developer,"TypeScript,JavaScript,Python,Node.js,Git,MongoDB",1,Bachelor,Technology,San Francisco
Full Stack Developer,"JavaScript,TypeScript,Docker,Node.js,REST API",2,Bachelor,Technology,Mumbai
Full Stack Developer,"TypeScript,Node.js,Python,React,SQL,Git,JavaScript,Docker,MongoDB,REST API",0,Bachelor,Technology,San Francisco
Full Stack Developer,"React,MongoDB,SQL,Docker,TypeScript",4,Bachelor,Technology,Boston
Full Stack Developer,"TypeScript,MongoDB,React,Node.js,REST API,SQL,Python",2,Bachelor,Technology,Remote
Full Stack Developer,"Python,SQL,Docker,JavaScript,REST API,Node.js,MongoDB",4,Bachelor,Technology,Mumbai
Full Stack Developer,"Python,Git,TypeScript,Docker,React,Node.js,REST API",2,Bachelor,Technology,Noida
Full Stack Developer,"JavaScript,TypeScript,Python,REST API,MongoDB",1,Bachelor,Technology,Chennai
Full Stack Developer,"Docker,MongoDB,TypeScript,REST API,React,SQL",3,Bachelor,Technology,Denver
Full Stack Developer,"SQL,TypeScript,JavaScript,React,Python,Docker,REST API,MongoDB,Git",0,Bachelor,Technology,Mumbai
Full Stack Developer,"MongoDB,JavaScript,SQL,Git,TypeScript,Docker,Node.js,Python,React,REST API",6,Bachelor,Technology,Austin
Full Stack Developer,"Python,React,Node.js,MongoDB,JavaScript,Git,Docker",1,Bachelor,Technology,Gurgaon
Full Stack Developer,"Node.js,Python,SQL,Git,REST API,React,JavaScript,Docker",1,Bachelor,Technology,Seattle
Full Stack Developer,"REST API,React,TypeScript,SQL,Node.js,Git,Docker",3,Bachelor,Technology,San Francisco
Full Stack Developer,"TypeScript,Python,Git,React,Docker,Node.js",4,Bachelor,Technology,Coimbatore
DevOps Engineer,"AWS,Docker,Linux,Python,Kubernetes,Jenkins,Git",1,Bachelor,Technology,New York
DevOps Engineer,"Terraform,Linux,CI/CD,Git,Jenkins,Ansible,Kubernetes,AWS,Python,Docker",2,Bachelor,Technology,Gurgaon
DevOps Engineer,"AWS,CI/CD,Kubernetes,Terraform,Git",3,Bachelor,Technology,Los Angeles
DevOps Engineer,"Ansible,Python,Terraform,Jenkins,CI/CD",5,Bachelor,Technology,Bangalore
DevOps Engineer,"Jenkins,Docker,Python,Terraform,CI/CD,Git,Linux,AWS",0,Bachelor,Technology,Atlanta
DevOps Engineer,"Docker,Terraform,Ansible,CI/CD,Python,Jenkins",4,Bachelor,Technology,Pune
DevOps Engineer,"CI/CD,AWS,Jenkins,Ansible,Terraform",3,Bachelor,Technology,Chennai
DevOps Engineer,"Linux,Terraform,CI/CD,AWS,Ansible,Kubernetes,Git,Jenkins,Python,Docker",4,Bachelor,Technology,Pune
